Ending Weight Token,Ending Weight USD,Sale Rate, Total Proceeds , Unsold Tokens ,Min Price
0.41,0.59,0.53," $5,495,820.08 "," 23,500,000.00 ",0.174948188
0.41,0.59,0.54," $2,621,413.23 "," 23,000,000.00 ",0.090101284
0.41,0.59,0.55," $3,940,070.88 "," 22,500,000.00 ",0.133678012
0.41,0.59,0.56," $3,152,964.94 "," 22,000,000.00 ",0.111337788
0.41,0.59,0.57," $3,909,271.20 "," 21,500,000.00 ",0.138881833
0.41,0.59,0.58," $1,943,602.09 "," 21,000,000.00 ",0.07578925
0.41,0.59,0.59," $6,658,746.82 "," 20,500,000.00 ",0.240803348
0.41,0.59,0.6," $4,881,418.68 "," 20,000,000.00 ",0.18378435
0.41,0.59,0.61," $5,750,883.01 "," 19,500,000.00 ",0.220129731
0.41,0.59,0.62," $4,025,837.60 "," 19,000,000.00 ",0.161516218
0.41,0.59,0.63," $4,640,847.83 "," 18,500,000.00 ",0.189467408
0.41,0.59,0.64," $7,925,701.36 "," 18,000,000.00 ",0.324198295
0.41,0.59,0.65," $17,092,745.87 "," 17,500,000.00 ",0.705092737
0.41,0.59,0.66," $7,710,321.52 "," 17,000,000.00 ",0.334289976
0.41,0.59,0.67," $7,604,404.04 "," 16,500,000.00 ",0.339870976
0.41,0.59,0.68," $13,642,906.06 "," 16,000,000.00 ",0.618257203
0.41,0.59,0.69," $18,768,355.57 "," 15,500,000.00 ",0.872820292
0.41,0.59,0.7," $10,580,132.48 "," 15,000,000.00 ",0.514628858
0.41,0.59,0.71," $21,857,406.90 "," 14,500,000.00 ",1.084203009
0.41,0.59,0.72," $11,958,172.05 "," 14,000,000.00 ",0.621250034
0.41,0.59,0.73," $21,294,816.07 "," 13,500,000.00 ",1.134995744
0.41,0.59,0.74," $10,379,016.05 "," 13,000,000.00 ",0.582876938
0.41,0.59,0.75," $14,124,502.49 "," 12,500,000.00 ",0.818825102
0.41,0.59,0.76," $11,270,272.11 "," 12,000,000.00 ",0.684187165
0.41,0.59,0.77," $14,314,471.41 "," 11,500,000.00 ",0.90180204
0.41,0.59,0.78," $16,639,528.68 "," 11,000,000.00 ",1.092821269
0.41,0.59,0.79," $33,579,249.72 "," 10,500,000.00 ",2.289817832
0.41,0.59,0.8," $48,980,075.00 "," 10,000,000.00 ",3.497400361
0.41,0.59,0.81," $24,261,836.93 "," 9,500,000.00 ",1.834976972
0.41,0.59,0.82," $13,379,983.87 "," 9,000,000.00 ",1.078842387
0.41,0.59,0.83," $15,795,099.37 "," 8,500,000.00 ",1.344044796
0.41,0.59,0.84," $25,058,397.12 "," 8,000,000.00 ",2.250079754
0.41,0.59,0.85," $27,165,873.27 "," 7,500,000.00 ",2.599734256
0.41,0.59,0.86," $19,506,378.26 "," 7,000,000.00 ",2.008810341
0.41,0.59,0.87," $39,841,736.07 "," 6,500,000.00 ",4.384854657
0.41,0.59,0.88," $51,881,520.94 "," 6,000,000.00 ",6.175685175
0.41,0.59,0.89," $36,392,576.71 "," 5,500,000.00 ",4.737956223
0.41,0.59,0.9," $20,960,347.07 "," 5,000,000.00 ",3.020250097
0.41,0.59,0.91," $29,357,656.43 "," 4,500,000.00 ",4.682187806
0.41,0.59,0.92," $81,912,958.65 "," 4,000,000.00 ",14.6051918
0.41,0.59,0.93," $42,673,116.15 "," 3,500,000.00 ",8.727453855
0.41,0.59,0.94," $61,298,413.98 "," 3,000,000.00 ",14.60100704
0.41,0.59,0.95," $48,861,334.04 "," 2,500,000.00 ",13.99150419
0.41,0.59,0.96," $109,298,883.12 "," 2,000,000.00 ",39.02352654
0.41,0.59,0.97," $129,485,374.06 "," 1,500,000.00 ",61.70234949
0.41,0.59,0.98," $206,316,862.27 "," 1,000,000.00 ",147.7643181
0.41,0.59,0.99," $237,839,947.01 "," 500,000.00 ",343.5577325
0.42,0.58,0.01," $23,448.81 "," 49,500,000.00 ",0.004829156
0.42,0.58,0.02," $23,323.86 "," 49,000,000.00 ",0.004876557
0.42,0.58,0.03," $41,341.46 "," 48,500,000.00 ",0.005201394
0.42,0.58,0.04," $69,616.96 "," 48,000,000.00 ",0.005690938
0.42,0.58,0.05," $64,782.92 "," 47,500,000.00 ",0.005675641
0.42,0.58,0.06," $99,369.55 "," 47,000,000.00 ",0.006279889
0.42,0.58,0.07," $126,244.05 "," 46,500,000.00 ",0.00677456
0.42,0.58,0.08," $140,234.19 "," 46,000,000.00 ",0.007072982
0.42,0.58,0.09," $173,613.90 "," 45,500,000.00 ",0.007692908
0.42,0.58,0.1," $147,794.95 "," 45,000,000.00 ",0.007354364
0.42,0.58,0.11," $238,602.87 "," 44,500,000.00 ",0.008945158
0.42,0.58,0.12," $366,134.60 "," 44,000,000.00 ",0.011188958
0.42,0.58,0.13," $225,735.47 "," 43,500,000.00 ",0.008932218
0.42,0.58,0.14," $289,056.13 "," 43,000,000.00 ",0.010124429
0.42,0.58,0.15," $251,294.64 "," 42,500,000.00 ",0.009586899
0.42,0.58,0.16," $435,138.01 "," 42,000,000.00 ",0.012936118
0.42,0.58,0.17," $488,566.74 "," 41,500,000.00 ",0.014043514
0.42,0.58,0.18," $375,184.07 "," 41,000,000.00 ",0.012170961
0.42,0.58,0.19," $460,890.17 "," 40,500,000.00 ",0.01388528
0.42,0.58,0.2," $559,081.98 "," 40,000,000.00 ",0.015873162
0.42,0.58,0.21," $797,426.82 "," 39,500,000.00 ",0.02053376
0.42,0.58,0.22," $530,327.46 "," 39,000,000.00 ",0.015735336
0.42,0.58,0.23," $398,537.28 "," 38,500,000.00 ",0.01340977
0.42,0.58,0.24," $754,537.09 "," 38,000,000.00 ",0.0205103
0.42,0.58,0.25," $712,385.34 "," 37,500,000.00 ",0.019953066
0.42,0.58,0.26," $1,028,172.96 "," 37,000,000.00 ",0.026530738
0.42,0.58,0.27," $929,251.49 "," 36,500,000.00 ",0.024891191
0.42,0.58,0.28," $765,779.26 "," 36,000,000.00 ",0.02188084
0.42,0.58,0.29," $1,148,196.85 "," 35,500,000.00 ",0.030150877
0.42,0.58,0.3," $966,318.46 "," 35,000,000.00 ",0.026740966
0.42,0.58,0.31," $1,058,132.49 "," 34,500,000.00 ",0.029095565
0.42,0.58,0.32," $1,153,691.90 "," 34,000,000.00 ",0.031600853
0.42,0.58,0.33," $890,696.03 "," 33,500,000.00 ",0.026270183
0.42,0.58,0.34," $1,148,511.70 "," 33,000,000.00 ",0.032442683
0.42,0.58,0.35," $1,553,219.63 "," 32,500,000.00 ",0.042145767
0.42,0.58,0.36," $1,033,423.85 "," 32,000,000.00 ",0.030798565
0.42,0.58,0.37," $1,961,820.75 "," 31,500,000.00 ",0.053071544
0.42,0.58,0.38," $1,369,025.48 "," 31,000,000.00 ",0.039793971
0.42,0.58,0.39," $1,633,393.69 "," 30,500,000.00 ",0.046853113
0.42,0.58,0.4," $1,664,499.32 "," 30,000,000.00 ",0.048400591
0.42,0.58,0.41," $2,730,828.94 "," 29,500,000.00 ",0.075938421
0.42,0.58,0.42," $1,073,824.38 "," 29,000,000.00 ",0.035015277
0.42,0.58,0.43," $1,241,139.44 "," 28,500,000.00 ",0.039969037
0.42,0.58,0.44," $2,685,777.17 "," 28,000,000.00 ",0.078818527
0.42,0.58,0.45," $2,937,220.31 "," 27,500,000.00 ",0.087010357
0.42,0.58,0.46," $1,501,995.48 "," 27,000,000.00 ",0.049331446
0.42,0.58,0.47," $2,388,417.92 "," 26,500,000.00 ",0.074987251
0.42,0.58,0.48," $2,228,989.07 "," 26,000,000.00 ",0.071897344
0.42,0.58,0.49," $2,305,777.63 "," 25,500,000.00 ",0.075533436
0.42,0.58,0.5," $2,959,684.33 "," 25,000,000.00 ",0.096378584
0.42,0.58,0.51," $8,931,789.38 "," 24,500,000.00 ",0.278527363
0.42,0.58,0.52," $3,304,990.38 "," 24,000,000.00 ",0.111030966
0.42,0.58,0.53," $5,006,278.74 "," 23,500,000.00 ",0.166907852
0.42,0.58,0.54," $4,179,211.84 "," 23,000,000.00 ",0.143956673
0.42,0.58,0.55," $5,509,915.04 "," 22,500,000.00 ",0.190874941
0.42,0.58,0.56," $3,066,572.89 "," 22,000,000.00 ",0.113117755
0.42,0.58,0.57," $6,260,845.63 "," 21,500,000.00 ",0.22557489
0.42,0.58,0.58," $5,606,535.35 "," 21,000,000.00 ",0.207915591
0.42,0.58,0.59," $5,886,165.53 "," 20,500,000.00 ",0.223072261
0.42,0.58,0.6," $12,135,212.08 "," 20,000,000.00 ",0.459627137
0.42,0.58,0.61," $5,422,514.72 "," 19,500,000.00 ",0.216939968
0.42,0.58,0.62," $6,041,267.41 "," 19,000,000.00 ",0.246725925
0.42,0.58,0.63," $6,930,884.98 "," 18,500,000.00 ",0.288946456
0.42,0.58,0.64," $7,760,390.18 "," 18,000,000.00 ",0.331044847
0.42,0.58,0.65," $4,656,771.22 "," 17,500,000.00 ",0.209396801
0.42,0.58,0.66," $6,559,276.81 "," 17,000,000.00 ",0.298294277
0.42,0.58,0.67," $7,240,638.72 "," 16,500,000.00 ",0.33786747
0.42,0.58,0.68," $6,191,517.27 "," 16,000,000.00 ",0.299954596
0.42,0.58,0.69," $9,097,088.51 "," 15,500,000.00 ",0.448227458
0.42,0.58,0.7," $12,015,352.52 "," 15,000,000.00 ",0.607016482
0.42,0.58,0.71," $11,393,601.66 "," 14,500,000.00 ",0.596257426
0.42,0.58,0.72," $9,337,258.94 "," 14,000,000.00 ",0.508965362
0.42,0.58,0.73," $20,470,863.02 "," 13,500,000.00 ",1.137610048
0.42,0.58,0.74," $9,536,664.71 "," 13,000,000.00 ",0.559484213
0.42,0.58,0.75," $12,220,718.93 "," 12,500,000.00 ",0.740651833
0.42,0.58,0.76," $12,285,671.80 "," 12,000,000.00 ",0.775536951
0.42,0.58,0.77," $10,794,653.10 "," 11,500,000.00 ",0.713406072
0.42,0.58,0.78," $27,963,287.92 "," 11,000,000.00 ",1.900053032
0.42,0.58,0.79," $30,453,370.97 "," 10,500,000.00 ",2.165984651
0.42,0.58,0.8," $12,334,092.25 "," 10,000,000.00 ",0.934359133
0.42,0.58,0.81," $27,853,592.18 "," 9,500,000.00 ",2.19179396
0.42,0.58,0.82," $37,188,276.43 "," 9,000,000.00 ",3.080806322
0.42,0.58,0.83," $17,603,672.52 "," 8,500,000.00 ",1.557970139
0.42,0.58,0.84," $76,782,083.66 "," 8,000,000.00 ",7.12733134
0.42,0.58,0.85," $22,958,102.71 "," 7,500,000.00 ",2.294075721
0.42,0.58,0.86," $47,989,042.68 "," 7,000,000.00 ",5.103651216
0.42,0.58,0.87," $25,308,470.07 "," 6,500,000.00 ",2.915022479
0.42,0.58,0.88," $46,591,183.65 "," 6,000,000.00 ",5.78308598
0.42,0.58,0.89," $31,539,355.89 "," 5,500,000.00 ",4.284282584
0.42,0.58,0.9," $58,534,693.75 "," 5,000,000.00 ",8.709800608
0.42,0.58,0.91," $194,092,931.65 "," 4,500,000.00 ",31.98129473
0.42,0.58,0.92," $109,644,711.65 "," 4,000,000.00 ",20.35385479
0.42,0.58,0.93," $64,360,550.20 "," 3,500,000.00 ",13.68477697
0.42,0.58,0.94," $91,366,639.62 "," 3,000,000.00 ",22.64306633
0.42,0.58,0.95," $54,411,027.81 "," 2,500,000.00 ",16.22671162
0.42,0.58,0.96," $150,816,766.98 "," 2,000,000.00 ",56.07306781
0.42,0.58,0.97," $69,924,938.64 "," 1,500,000.00 ",34.79359049
0.42,0.58,0.98," $79,097,930.06 "," 1,000,000.00 ",59.17881919
0.42,0.58,0.99," $157,661,195.08 "," 500,000.00 ",237.5395026
0.43,0.57,0.01," $14,544.08 "," 49,500,000.00 ",0.004892387
0.43,0.57,0.02," $33,163.55 "," 49,000,000.00 ",0.005234879
0.43,0.57,0.03," $39,417.24 "," 48,500,000.00 ",0.005388132
0.43,0.57,0.04," $62,582.03 "," 48,000,000.00 ",0.005815833
0.43,0.57,0.05," $92,270.16 "," 47,500,000.00 ",0.006358276
0.43,0.57,0.06," $91,630.46 "," 47,000,000.00 ",0.006415451
0.43,0.57,0.07," $140,989.73 "," 46,500,000.00 ",0.007301717
0.43,0.57,0.08," $186,107.03 "," 46,000,000.00 ",0.008136253
0.43,0.57,0.09," $226,463.00 "," 45,500,000.00 ",0.008908564
0.43,0.57,0.1," $190,003.49 "," 45,000,000.00 ",0.00838376
0.43,0.57,0.11," $173,772.01 "," 44,500,000.00 ",0.008197143
0.43,0.57,0.12," $218,718.23 "," 44,000,000.00 ",0.009076804
0.43,0.57,0.13," $323,565.34 "," 43,500,000.00 ",0.011036918
0.43,0.57,0.14," $333,835.62 "," 43,000,000.00 ",0.011349176
0.43,0.57,0.15," $311,449.15 "," 42,500,000.00 ",0.011077164
0.43,0.57,0.16," $416,797.42 "," 42,000,000.00 ",0.013140303
0.43,0.57,0.17," $358,958.84 "," 41,500,000.00 ",0.012225581
0.43,0.57,0.18," $700,059.03 "," 41,000,000.00 ",0.018780287
0.43,0.57,0.19," $586,462.15 "," 40,500,000.00 ",0.016852595
0.43,0.57,0.2," $400,315.51 "," 40,000,000.00 ",0.013480206
0.43,0.57,0.21," $500,210.14 "," 39,500,000.00 ",0.015598073
0.43,0.57,0.22," $365,669.37 "," 39,000,000.00 ",0.013141931
0.43,0.57,0.23," $619,837.47 "," 38,500,000.00 ",0.018395723
0.43,0.57,0.24," $870,116.75 "," 38,000,000.00 ",0.023709008
0.43,0.57,0.25," $1,049,307.96 "," 37,500,000.00 ",0.027704412
0.43,0.57,0.26," $1,064,332.12 "," 37,000,000.00 ",0.028391535
0.43,0.57,0.27," $778,182.09 "," 36,500,000.00 ",0.022744226
0.43,0.57,0.28," $666,654.31 "," 36,000,000.00 ",0.020674835
0.43,0.57,0.29," $1,090,365.95 "," 35,500,000.00 ",0.030156131
0.43,0.57,0.3," $1,659,050.14 "," 35,000,000.00 ",0.04309768
0.43,0.57,0.31," $786,294.90 "," 34,500,000.00 ",0.02424413
0.43,0.57,0.32," $1,521,306.82 "," 34,000,000.00 ",0.041246185
0.43,0.57,0.33," $1,026,195.76 "," 33,500,000.00 ",0.030482044
0.43,0.57,0.34," $2,074,494.20 "," 33,000,000.00 ",0.055403877
0.43,0.57,0.35," $905,651.00 "," 32,500,000.00 ",0.028564262
0.43,0.57,0.36," $1,991,295.94 "," 32,000,000.00 ",0.055133784
0.43,0.57,0.37," $2,250,796.73 "," 31,500,000.00 ",0.062352487
0.43,0.57,0.38," $1,767,822.94 "," 31,000,000.00 ",0.051362019
0.43,0.57,0.39," $1,267,537.95 "," 30,500,000.00 ",0.039574066
0.43,0.57,0.4," $1,493,364.58 "," 30,000,000.00 ",0.046030094
0.43,0.57,0.41," $1,598,112.25 "," 29,500,000.00 ",0.049544627
0.43,0.57,0.42," $1,860,251.21 "," 29,000,000.00 ",0.057359476
0.43,0.57,0.43," $2,591,202.84 "," 28,500,000.00 ",0.078115087
0.43,0.57,0.44," $1,998,761.49 "," 28,000,000.00 ",0.063217816
0.43,0.57,0.45," $2,328,216.46 "," 27,500,000.00 ",0.073592663
0.43,0.57,0.46," $2,986,743.55 "," 27,000,000.00 ",0.093736924
0.43,0.57,0.47," $2,696,202.10 "," 26,500,000.00 ",0.087063584
0.43,0.57,0.48," $3,755,360.53 "," 26,000,000.00 ",0.120107519
0.43,0.57,0.49," $3,549,244.63 "," 25,500,000.00 ",0.116239111
0.43,0.57,0.5," $3,391,910.99 "," 25,000,000.00 ",0.113718507
0.43,0.57,0.51," $3,956,164.76 "," 24,500,000.00 ",0.133775134
0.43,0.57,0.52," $2,521,416.18 "," 24,000,000.00 ",0.090527849
0.43,0.57,0.53," $5,590,921.79 "," 23,500,000.00 ",0.193039002
0.43,0.57,0.54," $3,143,000.43 "," 23,000,000.00 ",0.115276939
0.43,0.57,0.55," $8,674,322.85 "," 22,500,000.00 ",0.307153909
0.43,0.57,0.56," $3,959,223.96 "," 22,000,000.00 ",0.149090002
0.43,0.57,0.57," $4,634,469.33 "," 21,500,000.00 ",0.176744842
0.43,0.57,0.58," $7,873,841.16 "," 21,000,000.00 ",0.29974771
0.43,0.57,0.59," $6,462,169.66 "," 20,500,000.00 ",0.254030348
0.43,0.57,0.6," $7,610,712.35 "," 20,000,000.00 ",0.304609643
0.43,0.57,0.61," $6,332,899.05 "," 19,500,000.00 ",0.261958028
0.43,0.57,0.62," $5,618,258.14 "," 19,000,000.00 ",0.239887922
0.43,0.57,0.63," $9,000,659.18 "," 18,500,000.00 ",0.387182307
0.43,0.57,0.64," $8,822,797.02 "," 18,000,000.00 ",0.390332517
0.43,0.57,0.65," $4,177,139.16 "," 17,500,000.00 ",0.197037015
0.43,0.57,0.66," $5,870,729.37 "," 17,000,000.00 ",0.279562722
0.43,0.57,0.67," $8,629,154.28 "," 16,500,000.00 ",0.416797263
0.43,0.57,0.68," $26,207,615.46 "," 16,000,000.00 ",1.276016748
0.43,0.57,0.69," $9,432,865.96 "," 15,500,000.00 ",0.483640237
0.43,0.57,0.7," $20,304,358.65 "," 15,000,000.00 ",1.058009142
0.43,0.57,0.71," $9,670,718.06 "," 14,500,000.00 ",0.529649755
0.43,0.57,0.72," $14,360,269.24 "," 14,000,000.00 ",0.806591503
0.43,0.57,0.73," $16,517,285.66 "," 13,500,000.00 ",0.959559589
0.43,0.57,0.74," $30,904,559.21 "," 13,000,000.00 ",1.848993475
0.43,0.57,0.75," $11,069,197.69 "," 12,500,000.00 ",0.700635622
0.43,0.57,0.76," $8,913,262.68 "," 12,000,000.00 ",0.591449032
0.43,0.57,0.77," $18,733,043.83 "," 11,500,000.00 ",1.274997518
0.43,0.57,0.78," $21,522,493.94 "," 11,000,000.00 ",1.528360127
0.43,0.57,0.79," $24,855,117.26 "," 10,500,000.00 ",1.845727386
0.43,0.57,0.8," $26,771,994.61 "," 10,000,000.00 ",2.085782032
0.43,0.57,0.81," $33,458,372.11 "," 9,500,000.00 ",2.737957031
0.43,0.57,0.82," $27,968,150.70 "," 9,000,000.00 ",2.420170302
0.43,0.57,0.83," $26,319,171.90 "," 8,500,000.00 ",2.413190354
0.43,0.57,0.84," $19,788,231.46 "," 8,000,000.00 ",1.935065753
0.43,0.57,0.85," $38,672,497.63 "," 7,500,000.00 ",4.004725674
0.43,0.57,0.86," $26,872,469.16 "," 7,000,000.00 ",2.991873248
0.43,0.57,0.87," $57,397,044.05 "," 6,500,000.00 ",6.842176242
0.43,0.57,0.88," $30,264,866.67 "," 6,000,000.00 ",3.927120442
0.43,0.57,0.89," $48,663,708.89 "," 5,500,000.00 ",6.863922974
0.43,0.57,0.9," $60,399,746.51 "," 5,000,000.00 ",9.361534651
0.43,0.57,0.91," $49,944,955.32 "," 4,500,000.00 ",8.611820245
0.43,0.57,0.92," $57,570,484.62 "," 4,000,000.00 ",11.16138775
0.43,0.57,0.93," $77,628,836.87 "," 3,500,000.00 ",17.18255036
0.43,0.57,0.94," $121,661,427.99 "," 3,000,000.00 ",31.38633973
0.43,0.57,0.95," $217,973,835.19 "," 2,500,000.00 ",67.44596389
0.43,0.57,0.96," $95,665,925.59 "," 2,000,000.00 ",37.09915068
0.43,0.57,0.97," $288,565,267.82 "," 1,500,000.00 ",149.114364
0.43,0.57,0.98," $260,621,242.38 "," 1,000,000.00 ",202.630563
0.43,0.57,0.99," $252,709,250.78 "," 500,000.00 ",396.4853663
0.44,0.56,0.01," $14,277.13 "," 49,500,000.00 ",0.005091251
0.44,0.56,0.02," $30,817.56 "," 49,000,000.00 ",0.005413899
0.44,0.56,0.03," $61,021.91 "," 48,500,000.00 ",0.005969121
0.44,0.56,0.04," $70,017.02 "," 48,000,000.00 ",0.006181585
0.44,0.56,0.05," $62,460.68 "," 47,500,000.00 ",0.006119099
0.44,0.56,0.06," $124,524.66 "," 47,000,000.00 ",0.007243128
0.44,0.56,0.07," $184,719.63 "," 46,500,000.00 ",0.008359102
0.44,0.56,0.08," $121,911.75 "," 46,000,000.00 ",0.007355068
0.44,0.56,0.09," $193,478.88 "," 45,500,000.00 ",0.00869723
0.44,0.56,0.1," $262,686.45 "," 45,000,000.00 ",0.010027177
0.44,0.56,0.11," $194,282.46 "," 44,500,000.00 ",0.008907194
0.44,0.56,0.12," $174,261.60 "," 44,000,000.00 ",0.008643547
0.44,0.56,0.13," $270,457.84 "," 43,500,000.00 ",0.010516277
0.44,0.56,0.14," $295,269.41 "," 43,000,000.00 ",0.011101301
0.44,0.56,0.15," $240,239.87 "," 42,500,000.00 ",0.010193599
0.44,0.56,0.16," $421,435.47 "," 42,000,000.00 ",0.013774604
0.44,0.56,0.17," $476,015.98 "," 41,500,000.00 ",0.01499528
0.44,0.56,0.18," $447,207.00 "," 41,000,000.00 ",0.014614711
0.44,0.56,0.19," $372,468.09 "," 40,500,000.00 ",0.013315301
0.44,0.56,0.2," $538,695.13 "," 40,000,000.00 ",0.016814334
0.44,0.56,0.21," $403,559.38 "," 39,500,000.00 ",0.01428369
0.44,0.56,0.22," $390,909.21 "," 39,000,000.00 ",0.014206738
0.44,0.56,0.23," $1,093,738.21 "," 38,500,000.00 ",0.029030852
0.44,0.56,0.24," $713,545.10 "," 38,000,000.00 ",0.021389474
0.44,0.56,0.25," $726,810.47 "," 37,500,000.00 ",0.021958416
0.44,0.56,0.26," $686,729.25 "," 37,000,000.00 ",0.021386498
0.44,0.56,0.27," $936,981.67 "," 36,500,000.00 ",0.027177858
0.44,0.56,0.28," $761,839.81 "," 36,000,000.00 ",0.023653903
0.44,0.56,0.29," $790,547.17 "," 35,500,000.00 ",0.024635644
0.44,0.56,0.3," $1,447,198.22 "," 35,000,000.00 ",0.040033496
0.44,0.56,0.31," $957,171.55 "," 34,500,000.00 ",0.02922311
0.44,0.56,0.32," $1,111,151.51 "," 34,000,000.00 ",0.033284908
0.44,0.56,0.33," $1,047,733.05 "," 33,500,000.00 ",0.032263644
0.44,0.56,0.34," $1,185,396.58 "," 33,000,000.00 ",0.036098119
0.44,0.56,0.35," $2,137,745.48 "," 32,500,000.00 ",0.060153777
0.44,0.56,0.36," $881,989.68 "," 32,000,000.00 ",0.02962262
0.44,0.56,0.37," $1,034,905.55 "," 31,500,000.00 ",0.033986127
0.44,0.56,0.38," $2,667,839.30 "," 31,000,000.00 ",0.076778985
0.44,0.56,0.39," $1,375,370.82 "," 30,500,000.00 ",0.044053137
0.44,0.56,0.4," $1,478,240.91 "," 30,000,000.00 ",0.047537593
0.44,0.56,0.41," $1,974,934.66 "," 29,500,000.00 ",0.06184676
0.44,0.56,0.42," $1,687,386.45 "," 29,000,000.00 ",0.054961254
0.44,0.56,0.43," $1,835,976.80 "," 28,500,000.00 ",0.060107176
0.44,0.56,0.44," $2,762,051.61 "," 28,000,000.00 ",0.087706455
0.44,0.56,0.45," $2,508,085.28 "," 27,500,000.00 ",0.081894965
0.44,0.56,0.46," $2,657,208.25 "," 27,000,000.00 ",0.087841625
0.44,0.56,0.47," $2,452,434.12 "," 26,500,000.00 ",0.083302107
0.44,0.56,0.48," $2,683,958.17 "," 26,000,000.00 ",0.092046467
0.44,0.56,0.49," $3,932,513.86 "," 25,500,000.00 ",0.133121706
0.44,0.56,0.5," $4,759,730.25 "," 25,000,000.00 ",0.162323375
0.44,0.56,0.51," $6,045,308.81 "," 24,500,000.00 ",0.207722506
0.44,0.56,0.52," $3,049,803.64 "," 24,000,000.00 ",0.111945923
0.44,0.56,0.53," $4,939,608.97 "," 23,500,000.00 ",0.178827633
0.44,0.56,0.54," $3,418,841.80 "," 23,000,000.00 ",0.129684201
0.44,0.56,0.55," $5,057,273.36 "," 22,500,000.00 ",0.190973118
0.44,0.56,0.56," $6,751,592.04 "," 22,000,000.00 ",0.257086556
0.44,0.56,0.57," $6,303,908.68 "," 21,500,000.00 ",0.246366452
0.44,0.56,0.58," $10,524,986.72 "," 21,000,000.00 ",0.413457946
0.44,0.56,0.59," $5,440,104.02 "," 20,500,000.00 ",0.224591684
0.44,0.56,0.6," $6,723,118.56 "," 20,000,000.00 ",0.281664755
0.44,0.56,0.61," $6,828,834.94 "," 19,500,000.00 ",0.293238793
0.44,0.56,0.62," $7,877,936.32 "," 19,000,000.00 ",0.345249322
0.44,0.56,0.63," $8,760,513.49 "," 18,500,000.00 ",0.392852312
0.44,0.56,0.64," $5,633,411.23 "," 18,000,000.00 ",0.264414946
0.44,0.56,0.65," $10,612,404.31 "," 17,500,000.00 ",0.500198763
0.44,0.56,0.66," $11,126,428.27 "," 17,000,000.00 ",0.539173217
0.44,0.56,0.67," $6,703,730.36 "," 16,500,000.00 ",0.340501574
0.44,0.56,0.68," $6,234,125.08 "," 16,000,000.00 ",0.327603445
0.44,0.56,0.69," $11,387,134.32 "," 15,500,000.00 ",0.604874336
0.44,0.56,0.7," $10,098,418.45 "," 15,000,000.00 ",0.556125996
0.44,0.56,0.71," $25,203,926.04 "," 14,500,000.00 ",1.411058839
0.44,0.56,0.72," $24,730,048.11 "," 14,000,000.00 ",1.434330691
0.44,0.56,0.73," $18,795,064.84 "," 13,500,000.00 ",1.134784192
0.44,0.56,0.74," $15,033,821.99 "," 13,000,000.00 ",0.946333096
0.44,0.56,0.75," $17,434,828.02 "," 12,500,000.00 ",1.138323947
0.44,0.56,0.76," $17,887,272.03 "," 12,000,000.00 ",1.216040827
0.44,0.56,0.77," $11,897,084.74 "," 11,500,000.00 ",0.851008899
0.44,0.56,0.78," $17,232,275.31 "," 11,000,000.00 ",1.278900735
0.44,0.56,0.79," $26,795,444.80 "," 10,500,000.00 ",2.070689719
0.44,0.56,0.8," $40,764,554.48 "," 10,000,000.00 ",3.29528999
0.44,0.56,0.81," $32,417,409.35 "," 9,500,000.00 ",2.76377227
0.44,0.56,0.82," $31,074,950.31 "," 9,000,000.00 ",2.79775828
0.44,0.56,0.83," $37,150,166.22 "," 8,500,000.00 ",3.536143236
0.44,0.56,0.84," $29,773,742.35 "," 8,000,000.00 ",3.017317819
0.44,0.56,0.85," $40,836,977.43 "," 7,500,000.00 ",4.402780545
0.44,0.56,0.86," $51,516,267.81 "," 7,000,000.00 ",5.942387813
0.44,0.56,0.87," $30,815,696.67 "," 6,500,000.00 ",3.843277537
0.44,0.56,0.88," $19,426,246.83 "," 6,000,000.00 ",2.639845912
0.44,0.56,0.89," $48,695,458.57 "," 5,500,000.00 ",7.153809209
0.44,0.56,0.9," $92,527,616.35 "," 5,000,000.00 ",14.91152438
0.44,0.56,0.91," $36,334,238.46 "," 4,500,000.00 ",6.539971383
0.44,0.56,0.92," $52,809,067.62 "," 4,000,000.00 ",10.6688556
0.44,0.56,0.93," $46,229,156.95 "," 3,500,000.00 ",10.68575312
0.44,0.56,0.94," $63,516,790.34 "," 3,000,000.00 ",17.10593832
0.44,0.56,0.95," $92,308,234.59 "," 2,500,000.00 ",29.80589871
0.44,0.56,0.96," $71,986,216.49 "," 2,000,000.00 ",29.10767895
0.44,0.56,0.97," $650,271,448.07 "," 1,500,000.00 ",349.8128396
0.44,0.56,0.98," $249,441,969.09 "," 1,000,000.00 ",202.0349729
0.44,0.56,0.99," $557,485,193.56 "," 500,000.00 ",910.6816505
0.45,0.55,0.01," $15,949.20 "," 49,500,000.00 ",0.005329857
0.45,0.55,0.02," $29,725.68 "," 49,000,000.00 ",0.005619026
0.45,0.55,0.03," $48,231.67 "," 48,500,000.00 ",0.005995587
0.45,0.55,0.04," $75,342.10 "," 48,000,000.00 ",0.006529682
0.45,0.55,0.05," $89,921.95 "," 47,500,000.00 ",0.006854739
0.45,0.55,0.06," $128,255.62 "," 47,000,000.00 ",0.007608744
0.45,0.55,0.07," $131,904.56 "," 46,500,000.00 ",0.007756102
0.45,0.55,0.08," $221,191.86 "," 46,000,000.00 ",0.009461269
0.45,0.55,0.09," $202,002.60 "," 45,500,000.00 ",0.009213085
